Tag/Monat/Jahr 	Sonnenaufgang 	Sonnenuntergang 	Mondaufgang 	Monduntergang
2.	Juli	2024	04:59	20:58	01:41	17:55
3.	Juli	2024	05:00	20:58	02:11	19:14
4.	Juli	2024	05:00	20:57	02:52	20:22
5.	Juli	2024	05:01	20:57	03:45	21:17
6.	Juli	2024	05:02	20:56	04:50	21:58
7.	Juli	2024	05:03	20:56	06:02	22:27
8.	Juli	2024	05:04	20:55	07:16	22:49
9.	Juli	2024	05:04	20:55	08:28	23:07
10.	Juli	2024	05:05	20:54	09:38	23:22
11.	Juli	2024	05:06	20:53	10:45	23:35
12.	Juli	2024	05:07	20:53	11:52	23:47
13.	Juli	2024	05:08	20:52	12:58	----
14.	Juli	2024	05:09	20:51	14:05	00:00
15.	Juli	2024	05:10	20:50	15:16	00:15
16.	Juli	2024	05:11	20:49	16:28	00:34
17.	Juli	2024	05:12	20:48	17:43	00:58
18.	Juli	2024	05:14	20:47	18:54	01:31
19.	Juli	2024	05:15	20:46	19:57	02:16
20.	Juli	2024	05:16	20:45	20:47	03:17
21.	Juli	2024	05:17	20:44	21:25	04:33
22.	Juli	2024	05:18	20:43	21:52	05:58
23.	Juli	2024	05:19	20:42	22:14	07:25
24.	Juli	2024	05:21	20:41	22:32	08:51
25.	Juli	2024	05:22	20:40	22:48	10:15
26.	Juli	2024	05:23	20:38	23:05	11:37
27.	Juli	2024	05:24	20:37	23:23	12:59
28.	Juli	2024	05:26	20:36	23:45	14:21
29.	Juli	2024	05:27	20:34	----	15:44
30.	Juli	2024	05:28	20:33	00:12	17:03
31.	Juli	2024	05:29	20:32	00:49	18:14
1.	August	2024	05:31	20:30	01:37	19:13
2.	August	2024	05:32	20:29	02:37	19:57
3.	August	2024	05:33	20:27	03:47	20:29
4.	August	2024	05:35	20:26	05:01	20:54
5.	August	2024	05:36	20:24	06:14	21:12
6.	August	2024	05:37	20:23	07:25	21:28
7.	August	2024	05:39	20:21	08:32	21:41
8.	August	2024	05:40	20:19	09:39	21:54
9.	August	2024	05:41	20:18	10:45	22:06
10.	August	2024	05:43	20:16	11:52	22:20
11.	August	2024	05:44	20:14	13:00	22:36
12.	August	2024	05:45	20:13	14:11	22:57
13.	August	2024	05:47	20:11	15:24	23:26
14.	August	2024	05:48	20:09	16:36	----
15.	August	2024	05:49	20:08	17:42	00:04
16.	August	2024	05:51	20:06	18:37	00:57
17.	August	2024	05:52	20:04	19:20	02:06
18.	August	2024	05:54	20:02	19:52	03:28
19.	August	2024	05:55	20:00	20:16	04:55
20.	August	2024	05:56	19:59	20:35	06:23
21.	August	2024	05:58	19:57	20:53	07:51
22.	August	2024	05:59	19:55	21:10	09:17
23.	August	2024	06:00	19:53	21:28	10:41
24.	August	2024	06:02	19:51	21:49	12:07
25.	August	2024	06:03	19:49	22:14	13:32
26.	August	2024	06:04	19:47	22:48	14:53
27.	August	2024	06:06	19:45	23:33	16:08
28.	August	2024	06:07	19:43	----	17:10
29.	August	2024	06:08	19:41	00:29	17:58
30.	August	2024	06:10	19:39	01:37	18:33
31.	August	2024	06:11	19:37	02:49	18:59
1.	September	2024	06:12	19:35	04:02	19:19
2.	September	2024	06:14	19:33	05:13	19:35
3.	September	2024	06:15	19:31	06:21	19:49
4.	September	2024	06:17	19:29	07:29	20:01
5.	September	2024	06:18	19:27	08:34	20:13
6.	September	2024	06:19	19:25	09:41	20:26
7.	September	2024	06:21	19:23	10:48	20:42
8.	September	2024	06:22	19:21	11:58	21:00
9.	September	2024	06:23	19:19	13:09	21:25
10.	September	2024	06:25	19:17	14:20	21:58
11.	September	2024	06:26	19:15	15:28	22:43
12.	September	2024	06:28	19:13	16:26	23:44
13.	September	2024	06:29	19:11	17:14	----
14.	September	2024	06:30	19:09	17:49	00:58
15.	September	2024	06:32	19:06	18:16	02:21
16.	September	2024	06:33	19:04	18:37	03:49
17.	September	2024	06:34	19:02	18:56	05:17
18.	September	2024	06:36	19:00	19:13	06:45
19.	September	2024	06:37	18:58	19:31	08:12
20.	September	2024	06:39	18:56	19:51	09:40
21.	September	2024	06:40	18:54	20:14	11:09
22.	September	2024	06:41	18:52	20:46	12:35
23.	September	2024	06:43	18:49	21:28	13:56
24.	September	2024	06:44	18:47	22:22	15:05
25.	September	2024	06:46	18:45	23:27	15:58
26.	September	2024	06:47	18:43	----	16:36
27.	September	2024	06:48	18:41	00:38	17:05
28.	September	2024	06:50	18:39	01:51	17:26
29.	September	2024	06:51	18:37	03:03	17:43
30.	September	2024	06:53	18:35	04:12	17:57
1.	Oktober	2024	06:54	18:33	05:19	18:09
2.	Oktober	2024	06:56	18:31	06:25	18:22
3.	Oktober	2024	06:57	18:29	07:32	18:34
4.	Oktober	2024	06:59	18:27	08:38	18:49
5.	Oktober	2024	07:00	18:25	09:48	19:06
6.	Oktober	2024	07:01	18:23	10:58	19:29
7.	Oktober	2024	07:03	18:21	12:09	19:58
8.	Oktober	2024	07:04	18:19	13:18	20:37
9.	Oktober	2024	07:06	18:17	14:18	21:31
10.	Oktober	2024	07:07	18:15	15:09	22:38
11.	Oktober	2024	07:09	18:13	15:47	23:56
12.	Oktober	2024	07:10	18:11	16:16	----
13.	Oktober	2024	07:12	18:09	16:39	01:19
14.	Oktober	2024	07:13	18:07	16:58	02:44
15.	Oktober	2024	07:15	18:05	17:16	04:10
16.	Oktober	2024	07:16	18:03	17:33	05:37
17.	Oktober	2024	07:18	18:01	17:51	07:05
18.	Oktober	2024	07:19	17:59	18:13	08:34
19.	Oktober	2024	07:21	17:58	18:42	10:05
20.	Oktober	2024	07:22	17:56	19:20	11:32
21.	Oktober	2024	07:24	17:54	20:10	12:49
22.	Oktober	2024	07:25	17:52	21:14	13:51
23.	Oktober	2024	07:27	17:50	22:25	14:36
24.	Oktober	2024	07:28	17:49	23:40	15:08
25.	Oktober	2024	07:30	17:47	----	15:32
26.	Oktober	2024	07:31	17:45	00:52	15:50
27.	Oktober	2024	06:32	16:43	01:02	15:05
28.	Oktober	2024	06:34	16:41	02:10	15:18
29.	Oktober	2024	06:36	16:40	03:16	15:30
30.	Oktober	2024	06:37	16:38	04:22	15:43
31.	Oktober	2024	06:39	16:36	05:29	15:57
1.	November	2024	06:40	16:35	06:37	16:13
2.	November	2024	06:42	16:33	07:48	16:33
3.	November	2024	06:43	16:32	09:00	17:01
4.	November	2024	06:45	16:30	10:09	17:38
5.	November	2024	06:47	16:29	11:13	18:26
6.	November	2024	06:48	16:27	12:06	19:29
7.	November	2024	06:50	16:26	12:47	20:41
8.	November	2024	06:51	16:24	13:19	22:01
9.	November	2024	06:53	16:23	13:43	23:23
10.	November	2024	06:54	16:22	14:02	----
11.	November	2024	06:56	16:20	14:19	00:44
12.	November	2024	06:57	16:19	14:35	02:07
13.	November	2024	06:59	16:18	14:53	03:32
14.	November	2024	07:01	16:17	15:13	04:58
15.	November	2024	07:02	16:16	15:38	06:28
16.	November	2024	07:04	16:14	16:10	07:58
17.	November	2024	07:05	16:13	16:56	09:22
18.	November	2024	07:07	16:12	17:55	10:33
19.	November	2024	07:08	16:11	19:05	11:28
20.	November	2024	07:10	16:10	20:21	12:06
21.	November	2024	07:11	16:09	21:37	12:34
22.	November	2024	07:13	16:09	22:49	12:55
23.	November	2024	07:14	16:08	23:58	13:11
24.	November	2024	07:15	16:07	----	13:25
25.	November	2024	07:17	16:06	01:05	13:38
26.	November	2024	07:18	16:05	02:11	13:50
27.	November	2024	07:20	16:05	03:17	14:03
28.	November	2024	07:21	16:04	04:25	14:19
29.	November	2024	07:22	16:04	05:35	14:38
30.	November	2024	07:23	16:03	06:47	15:03
1.	Dezember	2024	07:25	16:03	07:58	15:37
2.	Dezember	2024	07:26	16:02	09:05	16:22
3.	Dezember	2024	07:27	16:02	10:02	17:22
4.	Dezember	2024	07:28	16:01	10:47	18:33
5.	Dezember	2024	07:29	16:01	11:21	19:51
6.	Dezember	2024	07:31	16:01	11:47	21:11
7.	Dezember	2024	07:32	16:01	12:07	22:31
8.	Dezember	2024	07:33	16:01	12:24	23:51
9.	Dezember	2024	07:34	16:00	12:40	----
10.	Dezember	2024	07:35	16:00	12:57	01:11
11.	Dezember	2024	07:36	16:00	13:15	02:33
12.	Dezember	2024	07:37	16:00	13:36	03:59
13.	Dezember	2024	07:37	16:00	14:04	05:26
14.	Dezember	2024	07:38	16:01	14:43	06:52
15.	Dezember	2024	07:39	16:01	15:35	08:10
16.	Dezember	2024	07:40	16:01	16:41	09:13
17.	Dezember	2024	07:41	16:01	17:57	10:00
18.	Dezember	2024	07:41	16:02	19:15	10:32
19.	Dezember	2024	07:42	16:02	20:30	10:57
20.	Dezember	2024	07:42	16:02	21:43	11:15
21.	Dezember	2024	07:43	16:03	22:51	11:30
22.	Dezember	2024	07:43	16:03	23:58	11:43
23.	Dezember	2024	07:44	16:04	----	11:56
24.	Dezember	2024	07:44	16:05	01:04	12:09
25.	Dezember	2024	07:44	16:05	02:10	12:23
26.	Dezember	2024	07:45	16:06	03:20	12:41
27.	Dezember	2024	07:45	16:07	04:30	13:04
28.	Dezember	2024	07:45	16:08	05:43	13:34
29.	Dezember	2024	07:45	16:08	06:52	14:15
30.	Dezember	2024	07:45	16:09	07:54	15:11
31.	Dezember	2024	07:45	16:10	08:43	16:19
